# kecerdasan-buatan — pola bit yang dihitung Lua
# bahasa: lua
# versi: Lua 5.4 lewat wasmoon ^1.16.0
# dihasilkan: 2026-09-02T18:25:44Z
# perintah: npm run pancar
# kolom: berkas	baris	kolom	hasil_hex	konteks
bayes.tsv	386	likelihood_ratio_hex	3feaaaaaaaaaaaaa	rasio kemungkinan
bayes.tsv	387	evidence_hex	3fec9ba5e353f7cf	P(E)
bayes.tsv	387	posterior_hex	3fd579fc90527846	posterior
bayes.tsv	387	likelihood_ratio_hex	3fe83e0f83e0f83e	rasio kemungkinan
bayes.tsv	388	evidence_hex	3fd7141205bc01a4	P(E)
bayes.tsv	388	posterior_hex	3feff25e8ff92f48	posterior
bayes.tsv	388	likelihood_ratio_hex	408c200000000000	rasio kemungkinan
bayes.tsv	389	evidence_hex	3fd7ced916872b03	P(E)
bayes.tsv	389	posterior_hex	3feef7bdef7bdef8	posterior
bayes.tsv	389	likelihood_ratio_hex	4046800000000000	rasio kemungkinan
bayes.tsv	390	evidence_hex	3fdae147ae147ae2	P(E)
bayes.tsv	390	posterior_hex	3feb6db6db6db6dc	posterior
bayes.tsv	390	likelihood_ratio_hex	4022000000000000	rasio kemungkinan
bayes.tsv	391	evidence_hex	3fdeb851eb851eb9	P(E)
bayes.tsv	391	posterior_hex	3fe8000000000000	posterior
bayes.tsv	391	likelihood_ratio_hex	4012000000000000	rasio kemungkinan
bayes.tsv	392	evidence_hex	3fe3333333333334	P(E)
bayes.tsv	392	posterior_hex	3fe3333333333333	posterior
bayes.tsv	392	likelihood_ratio_hex	4002000000000000	rasio kemungkinan
bayes.tsv	393	evidence_hex	3fe51eb851eb851f	P(E)
bayes.tsv	393	posterior_hex	3fe1745d1745d175	posterior
bayes.tsv	393	likelihood_ratio_hex	3ffccccccccccccd	rasio kemungkinan
bayes.tsv	394	evidence_hex	3fe9eb851eb851ec	P(E)
bayes.tsv	394	posterior_hex	3fdc71c71c71c71d	posterior
bayes.tsv	394	likelihood_ratio_hex	3ff3333333333333	rasio kemungkinan
bayes.tsv	395	evidence_hex	3fecccccccccccce	P(E)
bayes.tsv	395	posterior_hex	3fd9999999999999	posterior
bayes.tsv	395	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	396	evidence_hex	3fee872b020c49ba	P(E)
bayes.tsv	396	posterior_hex	3fd826a439f656f3	posterior
bayes.tsv	396	likelihood_ratio_hex	3fed1745d1745d18	rasio kemungkinan
bayes.tsv	397	evidence_hex	3fd961e4f765fd8b	P(E)
bayes.tsv	397	posterior_hex	3feff39b4dd87f08	posterior
bayes.tsv	397	likelihood_ratio_hex	408ef00000000000	rasio kemungkinan
bayes.tsv	398	evidence_hex	3fda1cac083126ea	P(E)
bayes.tsv	398	posterior_hex	3fef0f0f0f0f0f0f	posterior
bayes.tsv	398	likelihood_ratio_hex	4048c00000000000	rasio kemungkinan
bayes.tsv	399	evidence_hex	3fdd2f1a9fbe76c9	P(E)
bayes.tsv	399	posterior_hex	3febca1af286bca2	posterior
bayes.tsv	399	likelihood_ratio_hex	4023cccccccccccc	rasio kemungkinan
bayes.tsv	400	evidence_hex	3fe083126e978d50	P(E)
bayes.tsv	400	posterior_hex	3fe88ee23b88ee24	posterior
bayes.tsv	400	likelihood_ratio_hex	4013cccccccccccc	rasio kemungkinan
bayes.tsv	401	evidence_hex	3fe45a1cac083127	P(E)
bayes.tsv	401	posterior_hex	3fe3ecade304d487	posterior
bayes.tsv	401	likelihood_ratio_hex	4003cccccccccccc	rasio kemungkinan
bayes.tsv	402	evidence_hex	3fe645a1cac08312	P(E)
bayes.tsv	402	posterior_hex	3fe234f72c234f73	posterior
bayes.tsv	402	likelihood_ratio_hex	3fffae147ae147ae	rasio kemungkinan
bayes.tsv	403	evidence_hex	3feb126e978d4fdf	P(E)
bayes.tsv	403	posterior_hex	3fddf51b3bea3678	posterior
bayes.tsv	403	likelihood_ratio_hex	3ff51eb851eb851f	rasio kemungkinan
bayes.tsv	404	evidence_hex	3fedf3b645a1cac1	P(E)
bayes.tsv	404	posterior_hex	3fdb13b13b13b13b	posterior
bayes.tsv	404	likelihood_ratio_hex	3ff1999999999999	rasio kemungkinan
bayes.tsv	405	evidence_hex	3fefae147ae147ae	P(E)
bayes.tsv	405	posterior_hex	3fd999999999999a	posterior
bayes.tsv	405	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	406	evidence_hex	3f50624dd2f1a9fc	P(E)
bayes.tsv	406	posterior_hex	3fe0000000000000	posterior
bayes.tsv	406	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	407	evidence_hex	3f85810624dd2f1b	P(E)
bayes.tsv	407	posterior_hex	3fa8618618618618	posterior
bayes.tsv	407	likelihood_ratio_hex	3fa999999999999a	rasio kemungkinan
bayes.tsv	408	evidence_hex	3fa9db22d0e56042	P(E)
bayes.tsv	408	posterior_hex	3f8446f86562d9fb	posterior
bayes.tsv	408	likelihood_ratio_hex	3f847ae147ae147b	rasio kemungkinan
bayes.tsv	409	evidence_hex	3fb9ba5e353f7cee	P(E)
bayes.tsv	409	posterior_hex	3f7460cbc7f5cf9a	posterior
bayes.tsv	409	likelihood_ratio_hex	3f747ae147ae147b	rasio kemungkinan
bayes.tsv	410	evidence_hex	3fc9a9fbe76c8b44	P(E)
bayes.tsv	410	posterior_hex	3f646dce34596066	posterior
bayes.tsv	410	likelihood_ratio_hex	3f647ae147ae147b	rasio kemungkinan
bayes.tsv	411	evidence_hex	3fd0083126e978d5	P(E)
bayes.tsv	411	posterior_hex	3f6059eea0727586	posterior
bayes.tsv	411	likelihood_ratio_hex	3f60624dd2f1a9fc	rasio kemungkinan
bayes.tsv	412	evidence_hex	3fd8083126e978d5	P(E)
bayes.tsv	412	posterior_hex	3f55d0f56ec91e57	posterior
bayes.tsv	412	likelihood_ratio_hex	3f55d867c3ece2a5	rasio kemungkinan
bayes.tsv	413	evidence_hex	3fdcd4fdf3b645a2	P(E)
bayes.tsv	413	posterior_hex	3f522f2a55ce8fc5	posterior
bayes.tsv	413	likelihood_ratio_hex	3f523456789abcdf	rasio kemungkinan
bayes.tsv	414	evidence_hex	3fdfb645a1cac083	P(E)
bayes.tsv	414	posterior_hex	3f508865436c3cf7	posterior
bayes.tsv	414	likelihood_ratio_hex	3f508cabb37565e2	rasio kemungkinan
bayes.tsv	415	evidence_hex	3f85810624dd2f1b	P(E)
bayes.tsv	415	posterior_hex	3fee79e79e79e79e	posterior
bayes.tsv	415	likelihood_ratio_hex	4034000000000000	rasio kemungkinan
bayes.tsv	416	evidence_hex	3f947ae147ae147b	P(E)
bayes.tsv	416	posterior_hex	3fe0000000000000	posterior
bayes.tsv	416	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	417	evidence_hex	3faeb851eb851eb9	P(E)
bayes.tsv	417	posterior_hex	3fc5555555555555	posterior
bayes.tsv	417	likelihood_ratio_hex	3fc9999999999999	rasio kemungkinan
bayes.tsv	418	evidence_hex	3fbc28f5c28f5c29	P(E)
bayes.tsv	418	posterior_hex	3fb745d1745d1746	posterior
bayes.tsv	418	likelihood_ratio_hex	3fb9999999999999	rasio kemungkinan
bayes.tsv	419	evidence_hex	3fcae147ae147ae2	P(E)
bayes.tsv	419	posterior_hex	3fa8618618618618	posterior
bayes.tsv	419	likelihood_ratio_hex	3fa9999999999999	rasio kemungkinan
bayes.tsv	420	evidence_hex	3fd0a3d70a3d70a4	P(E)
bayes.tsv	420	posterior_hex	3fa3b13b13b13b14	posterior
bayes.tsv	420	likelihood_ratio_hex	3fa47ae147ae147b	rasio kemungkinan
bayes.tsv	421	evidence_hex	3fd8a3d70a3d70a4	P(E)
bayes.tsv	421	posterior_hex	3f9a98ef606a63bd	posterior
bayes.tsv	421	likelihood_ratio_hex	3f9b4e81b4e81b4f	rasio kemungkinan
bayes.tsv	422	evidence_hex	3fdd70a3d70a3d71	P(E)
bayes.tsv	422	posterior_hex	3f9642c8590b2164	posterior
bayes.tsv	422	likelihood_ratio_hex	3f96c16c16c16c17	rasio kemungkinan
bayes.tsv	423	evidence_hex	3fe028f5c28f5c29	P(E)
bayes.tsv	423	posterior_hex	3f9446f86562d9fb	posterior
bayes.tsv	423	likelihood_ratio_hex	3f94afd6a052bf5b	rasio kemungkinan
bayes.tsv	424	evidence_hex	3fa9db22d0e56042	P(E)
bayes.tsv	424	posterior_hex	3fefaee41e6a7498	posterior
bayes.tsv	424	likelihood_ratio_hex	4059000000000000	rasio kemungkinan
bayes.tsv	425	evidence_hex	3faeb851eb851eb9	P(E)
bayes.tsv	425	posterior_hex	3feaaaaaaaaaaaaa	posterior
bayes.tsv	425	likelihood_ratio_hex	4014000000000000	rasio kemungkinan
bayes.tsv	426	evidence_hex	3fb999999999999a	P(E)
bayes.tsv	426	posterior_hex	3fe0000000000000	posterior
bayes.tsv	426	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	427	evidence_hex	3fc3333333333334	P(E)
bayes.tsv	427	posterior_hex	3fd5555555555555	posterior
bayes.tsv	427	likelihood_ratio_hex	3fe0000000000000	rasio kemungkinan
bayes.tsv	428	evidence_hex	3fd0000000000000	P(E)
bayes.tsv	428	posterior_hex	3fc999999999999a	posterior
bayes.tsv	428	likelihood_ratio_hex	3fd0000000000000	rasio kemungkinan
bayes.tsv	429	evidence_hex	3fd3333333333333	P(E)
bayes.tsv	429	posterior_hex	3fc5555555555556	posterior
bayes.tsv	429	likelihood_ratio_hex	3fc999999999999a	rasio kemungkinan
bayes.tsv	430	evidence_hex	3fdb333333333333	P(E)
bayes.tsv	430	posterior_hex	3fbe1e1e1e1e1e1f	posterior
bayes.tsv	430	likelihood_ratio_hex	3fc1111111111111	rasio kemungkinan
bayes.tsv	431	evidence_hex	3fe0000000000000	P(E)
bayes.tsv	431	posterior_hex	3fb999999999999a	posterior
bayes.tsv	431	likelihood_ratio_hex	3fbc71c71c71c71d	rasio kemungkinan
bayes.tsv	432	evidence_hex	3fe170a3d70a3d71	P(E)
bayes.tsv	432	posterior_hex	3fb77c7a20e177c8	posterior
bayes.tsv	432	likelihood_ratio_hex	3fb9dbcc48676f32	rasio kemungkinan
bayes.tsv	433	evidence_hex	3fb9ba5e353f7cee	P(E)
bayes.tsv	433	posterior_hex	3fefd73e68701461	posterior
bayes.tsv	433	likelihood_ratio_hex	4069000000000000	rasio kemungkinan
bayes.tsv	434	evidence_hex	3fbc28f5c28f5c29	P(E)
bayes.tsv	434	posterior_hex	3fed1745d1745d18	posterior
bayes.tsv	434	likelihood_ratio_hex	4024000000000000	rasio kemungkinan
bayes.tsv	435	evidence_hex	3fc3333333333334	P(E)
bayes.tsv	435	posterior_hex	3fe5555555555555	posterior
bayes.tsv	435	likelihood_ratio_hex	4000000000000000	rasio kemungkinan
bayes.tsv	436	evidence_hex	3fc999999999999a	P(E)
bayes.tsv	436	posterior_hex	3fe0000000000000	posterior
bayes.tsv	436	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	437	evidence_hex	3fd3333333333334	P(E)
bayes.tsv	437	posterior_hex	3fd5555555555555	posterior
bayes.tsv	437	likelihood_ratio_hex	3fe0000000000000	rasio kemungkinan
bayes.tsv	438	evidence_hex	3fd6666666666666	P(E)
bayes.tsv	438	posterior_hex	3fd2492492492493	posterior
bayes.tsv	438	likelihood_ratio_hex	3fd999999999999a	rasio kemungkinan
bayes.tsv	439	evidence_hex	3fde666666666666	P(E)
bayes.tsv	439	posterior_hex	3fcaf286bca1af29	posterior
bayes.tsv	439	likelihood_ratio_hex	3fd1111111111111	rasio kemungkinan
bayes.tsv	440	evidence_hex	3fe199999999999a	P(E)
bayes.tsv	440	posterior_hex	3fc745d1745d1746	posterior
bayes.tsv	440	likelihood_ratio_hex	3fcc71c71c71c71d	rasio kemungkinan
bayes.tsv	441	evidence_hex	3fe30a3d70a3d70a	P(E)
bayes.tsv	441	posterior_hex	3fc5833a15833a16	posterior
bayes.tsv	441	likelihood_ratio_hex	3fc9dbcc48676f32	rasio kemungkinan
bayes.tsv	442	evidence_hex	3fc9a9fbe76c8b44	P(E)
bayes.tsv	442	posterior_hex	3fefeb9231cba6a0	posterior
bayes.tsv	442	likelihood_ratio_hex	4079000000000000	rasio kemungkinan
bayes.tsv	443	evidence_hex	3fcae147ae147ae2	P(E)
bayes.tsv	443	posterior_hex	3fee79e79e79e79e	posterior
bayes.tsv	443	likelihood_ratio_hex	4034000000000000	rasio kemungkinan
bayes.tsv	444	evidence_hex	3fd0000000000000	P(E)
bayes.tsv	444	posterior_hex	3fe999999999999a	posterior
bayes.tsv	444	likelihood_ratio_hex	4010000000000000	rasio kemungkinan
bayes.tsv	445	evidence_hex	3fd3333333333334	P(E)
bayes.tsv	445	posterior_hex	3fe5555555555555	posterior
bayes.tsv	445	likelihood_ratio_hex	4000000000000000	rasio kemungkinan
bayes.tsv	446	evidence_hex	3fd999999999999a	P(E)
bayes.tsv	446	posterior_hex	3fe0000000000000	posterior
bayes.tsv	446	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	447	evidence_hex	3fdccccccccccccd	P(E)
bayes.tsv	447	posterior_hex	3fdc71c71c71c71d	posterior
bayes.tsv	447	likelihood_ratio_hex	3fe999999999999a	rasio kemungkinan
bayes.tsv	448	evidence_hex	3fe2666666666666	P(E)
bayes.tsv	448	posterior_hex	3fd642c8590b2165	posterior
bayes.tsv	448	likelihood_ratio_hex	3fe1111111111111	rasio kemungkinan
bayes.tsv	449	evidence_hex	3fe4cccccccccccd	P(E)
bayes.tsv	449	posterior_hex	3fd3b13b13b13b14	posterior
bayes.tsv	449	likelihood_ratio_hex	3fdc71c71c71c71d	rasio kemungkinan
bayes.tsv	450	evidence_hex	3fe63d70a3d70a3e	P(E)
bayes.tsv	450	posterior_hex	3fd26ad1f4f31ba0	posterior
bayes.tsv	450	likelihood_ratio_hex	3fd9dbcc48676f32	rasio kemungkinan
bayes.tsv	451	evidence_hex	3fd0083126e978d5	P(E)
bayes.tsv	451	posterior_hex	3fefefa6115f8d8a	posterior
bayes.tsv	451	likelihood_ratio_hex	407f400000000000	rasio kemungkinan
bayes.tsv	452	evidence_hex	3fd0a3d70a3d70a4	P(E)
bayes.tsv	452	posterior_hex	3feec4ec4ec4ec4e	posterior
bayes.tsv	452	likelihood_ratio_hex	4039000000000000	rasio kemungkinan
bayes.tsv	453	evidence_hex	3fd3333333333333	P(E)
bayes.tsv	453	posterior_hex	3feaaaaaaaaaaaab	posterior
bayes.tsv	453	likelihood_ratio_hex	4014000000000000	rasio kemungkinan
bayes.tsv	454	evidence_hex	3fd6666666666666	P(E)
bayes.tsv	454	posterior_hex	3fe6db6db6db6db7	posterior
bayes.tsv	454	likelihood_ratio_hex	4004000000000000	rasio kemungkinan
bayes.tsv	455	evidence_hex	3fdccccccccccccd	P(E)
bayes.tsv	455	posterior_hex	3fe1c71c71c71c72	posterior
bayes.tsv	455	likelihood_ratio_hex	3ff4000000000000	rasio kemungkinan
bayes.tsv	456	evidence_hex	3fe0000000000000	P(E)
bayes.tsv	456	posterior_hex	3fe0000000000000	posterior
bayes.tsv	456	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	457	evidence_hex	3fe4000000000000	P(E)
bayes.tsv	457	posterior_hex	3fd999999999999a	posterior
bayes.tsv	457	likelihood_ratio_hex	3fe5555555555555	rasio kemungkinan
bayes.tsv	458	evidence_hex	3fe6666666666666	P(E)
bayes.tsv	458	posterior_hex	3fd6db6db6db6db7	posterior
bayes.tsv	458	likelihood_ratio_hex	3fe1c71c71c71c72	rasio kemungkinan
bayes.tsv	459	evidence_hex	3fe7d70a3d70a3d7	P(E)
bayes.tsv	459	posterior_hex	3fd579fc90527845	posterior
bayes.tsv	459	likelihood_ratio_hex	3fe0295fad40a57f	rasio kemungkinan
bayes.tsv	460	evidence_hex	3fd8083126e978d5	P(E)
bayes.tsv	460	posterior_hex	3feff51785489b71	posterior
bayes.tsv	460	likelihood_ratio_hex	4087700000000000	rasio kemungkinan
bayes.tsv	461	evidence_hex	3fd8a3d70a3d70a4	P(E)
bayes.tsv	461	posterior_hex	3fef2b3884fcace2	posterior
bayes.tsv	461	likelihood_ratio_hex	4042c00000000000	rasio kemungkinan
bayes.tsv	462	evidence_hex	3fdb333333333333	P(E)
bayes.tsv	462	posterior_hex	3fec3c3c3c3c3c3c	posterior
bayes.tsv	462	likelihood_ratio_hex	401e000000000000	rasio kemungkinan
bayes.tsv	463	evidence_hex	3fde666666666666	P(E)
bayes.tsv	463	posterior_hex	3fe9435e50d79436	posterior
bayes.tsv	463	likelihood_ratio_hex	400e000000000000	rasio kemungkinan
bayes.tsv	464	evidence_hex	3fe2666666666666	P(E)
bayes.tsv	464	posterior_hex	3fe4de9bd37a6f4e	posterior
bayes.tsv	464	likelihood_ratio_hex	3ffe000000000000	rasio kemungkinan
bayes.tsv	465	evidence_hex	3fe4000000000000	P(E)
bayes.tsv	465	posterior_hex	3fe3333333333333	posterior
bayes.tsv	465	likelihood_ratio_hex	3ff8000000000000	rasio kemungkinan
bayes.tsv	466	evidence_hex	3fe8000000000000	P(E)
bayes.tsv	466	posterior_hex	3fe0000000000000	posterior
bayes.tsv	466	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	467	evidence_hex	3fea666666666666	P(E)
bayes.tsv	467	posterior_hex	3fdd1745d1745d18	posterior
bayes.tsv	467	likelihood_ratio_hex	3feaaaaaaaaaaaaa	rasio kemungkinan
bayes.tsv	468	evidence_hex	3febd70a3d70a3d7	P(E)
bayes.tsv	468	posterior_hex	3fdb9611a7b9611b	posterior
bayes.tsv	468	likelihood_ratio_hex	3fe83e0f83e0f83e	rasio kemungkinan
bayes.tsv	469	evidence_hex	3fdcd4fdf3b645a2	P(E)
bayes.tsv	469	posterior_hex	3feff6e86ad518b8	posterior
bayes.tsv	469	likelihood_ratio_hex	408c200000000000	rasio kemungkinan
bayes.tsv	470	evidence_hex	3fdd70a3d70a3d71	P(E)
bayes.tsv	470	posterior_hex	3fef4de9bd37a6f5	posterior
bayes.tsv	470	likelihood_ratio_hex	4046800000000000	rasio kemungkinan
bayes.tsv	471	evidence_hex	3fe0000000000000	P(E)
bayes.tsv	471	posterior_hex	3feccccccccccccd	posterior
bayes.tsv	471	likelihood_ratio_hex	4022000000000000	rasio kemungkinan
bayes.tsv	472	evidence_hex	3fe199999999999a	P(E)
bayes.tsv	472	posterior_hex	3fea2e8ba2e8ba2e	posterior
bayes.tsv	472	likelihood_ratio_hex	4012000000000000	rasio kemungkinan
bayes.tsv	473	evidence_hex	3fe4cccccccccccd	P(E)
bayes.tsv	473	posterior_hex	3fe6276276276276	posterior
bayes.tsv	473	likelihood_ratio_hex	4002000000000000	rasio kemungkinan
bayes.tsv	474	evidence_hex	3fe6666666666666	P(E)
bayes.tsv	474	posterior_hex	3fe4924924924925	posterior
bayes.tsv	474	likelihood_ratio_hex	3ffccccccccccccd	rasio kemungkinan
bayes.tsv	475	evidence_hex	3fea666666666666	P(E)
bayes.tsv	475	posterior_hex	3fe1745d1745d175	posterior
bayes.tsv	475	likelihood_ratio_hex	3ff3333333333333	rasio kemungkinan
bayes.tsv	476	evidence_hex	3feccccccccccccd	P(E)
bayes.tsv	476	posterior_hex	3fe0000000000000	posterior
bayes.tsv	476	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	477	evidence_hex	3fee3d70a3d70a3e	P(E)
bayes.tsv	477	posterior_hex	3fde79e79e79e79e	posterior
bayes.tsv	477	likelihood_ratio_hex	3fed1745d1745d18	rasio kemungkinan
bayes.tsv	478	evidence_hex	3fdfb645a1cac083	P(E)
bayes.tsv	478	posterior_hex	3feff7bbcd5e49e2	posterior
bayes.tsv	478	likelihood_ratio_hex	408ef00000000000	rasio kemungkinan
bayes.tsv	479	evidence_hex	3fe028f5c28f5c29	P(E)
bayes.tsv	479	posterior_hex	3fef5dc83cd4e930	posterior
bayes.tsv	479	likelihood_ratio_hex	4048c00000000000	rasio kemungkinan
bayes.tsv	480	evidence_hex	3fe170a3d70a3d71	P(E)
bayes.tsv	480	posterior_hex	3fed1070bbe3d106	posterior
bayes.tsv	480	likelihood_ratio_hex	4023cccccccccccc	rasio kemungkinan
bayes.tsv	481	evidence_hex	3fe30a3d70a3d70a	P(E)
bayes.tsv	481	posterior_hex	3fea9f317a9f317b	posterior
bayes.tsv	481	likelihood_ratio_hex	4013cccccccccccc	rasio kemungkinan
bayes.tsv	482	evidence_hex	3fe63d70a3d70a3e	P(E)
bayes.tsv	482	posterior_hex	3fe6ca970586722f	posterior
bayes.tsv	482	likelihood_ratio_hex	4003cccccccccccc	rasio kemungkinan
bayes.tsv	483	evidence_hex	3fe7d70a3d70a3d7	P(E)
bayes.tsv	483	posterior_hex	3fe54301b7d6c3de	posterior
bayes.tsv	483	likelihood_ratio_hex	3fffae147ae147ae	rasio kemungkinan
bayes.tsv	484	evidence_hex	3febd70a3d70a3d7	P(E)
bayes.tsv	484	posterior_hex	3fe234f72c234f73	posterior
bayes.tsv	484	likelihood_ratio_hex	3ff51eb851eb851f	rasio kemungkinan
bayes.tsv	485	evidence_hex	3fee3d70a3d70a3e	P(E)
bayes.tsv	485	posterior_hex	3fe0c30c30c30c30	posterior
bayes.tsv	485	likelihood_ratio_hex	3ff1999999999999	rasio kemungkinan
bayes.tsv	486	evidence_hex	3fefae147ae147ae	P(E)
bayes.tsv	486	posterior_hex	3fe0000000000000	posterior
bayes.tsv	486	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	487	evidence_hex	3f50624dd2f1a9fc	P(E)
bayes.tsv	487	posterior_hex	3fe8000000000000	posterior
bayes.tsv	487	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	488	evidence_hex	3f778d4fdf3b645a	P(E)
bayes.tsv	488	posterior_hex	3fc0b21642c8590b	posterior
bayes.tsv	488	likelihood_ratio_hex	3fa999999999999a	rasio kemungkinan
bayes.tsv	489	evidence_hex	3f9a5e353f7ced92	P(E)
bayes.tsv	489	posterior_hex	3f9dd3431b56fd83	posterior
bayes.tsv	489	likelihood_ratio_hex	3f847ae147ae147b	rasio kemungkinan
bayes.tsv	490	evidence_hex	3fa9fbe76c8b4396	P(E)
bayes.tsv	490	posterior_hex	3f8e441938bfaf4a	posterior
bayes.tsv	490	likelihood_ratio_hex	3f747ae147ae147b	rasio kemungkinan
bayes.tsv	491	evidence_hex	3fb9cac083126e98	P(E)
bayes.tsv	491	posterior_hex	3f7e7dc6d42b322f	posterior
bayes.tsv	491	likelihood_ratio_hex	3f647ae147ae147b	rasio kemungkinan
bayes.tsv	492	evidence_hex	3fc0189374bc6a7f	P(E)
bayes.tsv	492	posterior_hex	3f786deeb2219728	posterior
bayes.tsv	492	likelihood_ratio_hex	3f60624dd2f1a9fc	rasio kemungkinan
bayes.tsv	493	evidence_hex	3fc8189374bc6a7f	P(E)
bayes.tsv	493	posterior_hex	3f705197f7d73404	posterior
bayes.tsv	493	likelihood_ratio_hex	3f55d867c3ece2a5	rasio kemungkinan
bayes.tsv	494	evidence_hex	3fcce5604189374c	P(E)
bayes.tsv	494	posterior_hex	3f6b37484ad806ce	posterior
bayes.tsv	494	likelihood_ratio_hex	3f523456789abcdf	rasio kemungkinan
bayes.tsv	495	evidence_hex	3fcfc6a7ef9db22d	P(E)
bayes.tsv	495	posterior_hex	3f68bfce8062ff3a	posterior
bayes.tsv	495	likelihood_ratio_hex	3f508cabb37565e2	rasio kemungkinan
bayes.tsv	496	evidence_hex	3f8f3b645a1cac08	P(E)
bayes.tsv	496	posterior_hex	3fef79b47582192e	posterior
bayes.tsv	496	likelihood_ratio_hex	4034000000000000	rasio kemungkinan
bayes.tsv	497	evidence_hex	3f947ae147ae147b	P(E)
bayes.tsv	497	posterior_hex	3fe8000000000000	posterior
bayes.tsv	497	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	498	evidence_hex	3fa47ae147ae147b	P(E)
bayes.tsv	498	posterior_hex	3fd8000000000000	posterior
bayes.tsv	498	likelihood_ratio_hex	3fc9999999999999	rasio kemungkinan
bayes.tsv	499	evidence_hex	3fb0a3d70a3d70a4	P(E)
bayes.tsv	499	posterior_hex	3fcd89d89d89d89d	posterior
bayes.tsv	499	likelihood_ratio_hex	3fb9999999999999	rasio kemungkinan
bayes.tsv	500	evidence_hex	3fbd70a3d70a3d71	P(E)
bayes.tsv	500	posterior_hex	3fc0b21642c8590b	posterior
bayes.tsv	500	likelihood_ratio_hex	3fa9999999999999	rasio kemungkinan
bayes.tsv	501	evidence_hex	3fc1eb851eb851ec	P(E)
bayes.tsv	501	posterior_hex	3fbb6db6db6db6da	posterior
bayes.tsv	501	likelihood_ratio_hex	3fa47ae147ae147b	rasio kemungkinan
bayes.tsv	502	evidence_hex	3fc9eb851eb851ec	P(E)
bayes.tsv	502	posterior_hex	3fb2f684bda12f68	posterior
bayes.tsv	502	likelihood_ratio_hex	3f9b4e81b4e81b4f	rasio kemungkinan
bayes.tsv	503	evidence_hex	3fceb851eb851eb8	P(E)
bayes.tsv	503	posterior_hex	3fb0000000000000	posterior
bayes.tsv	503	likelihood_ratio_hex	3f96c16c16c16c17	rasio kemungkinan
bayes.tsv	504	evidence_hex	3fd0cccccccccccd	P(E)
bayes.tsv	504	posterior_hex	3fad41d41d41d41d	posterior
bayes.tsv	504	likelihood_ratio_hex	3f94afd6a052bf5b	rasio kemungkinan
bayes.tsv	505	evidence_hex	3fb34395810624de	P(E)
bayes.tsv	505	posterior_hex	3fefe4c8b7b527f9	posterior
bayes.tsv	505	likelihood_ratio_hex	4059000000000000	rasio kemungkinan
bayes.tsv	506	evidence_hex	3fb47ae147ae147c	P(E)
bayes.tsv	506	posterior_hex	3fee000000000000	posterior
bayes.tsv	506	likelihood_ratio_hex	4014000000000000	rasio kemungkinan
bayes.tsv	507	evidence_hex	3fb999999999999a	P(E)
bayes.tsv	507	posterior_hex	3fe8000000000001	posterior
bayes.tsv	507	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	508	evidence_hex	3fc0000000000000	P(E)
bayes.tsv	508	posterior_hex	3fe3333333333334	posterior
bayes.tsv	508	likelihood_ratio_hex	3fe0000000000000	rasio kemungkinan
bayes.tsv	509	evidence_hex	3fc6666666666667	P(E)
bayes.tsv	509	posterior_hex	3fdb6db6db6db6dc	posterior
bayes.tsv	509	likelihood_ratio_hex	3fd0000000000000	rasio kemungkinan
bayes.tsv	510	evidence_hex	3fc999999999999a	P(E)
bayes.tsv	510	posterior_hex	3fd8000000000001	posterior
bayes.tsv	510	likelihood_ratio_hex	3fc999999999999a	rasio kemungkinan
bayes.tsv	511	evidence_hex	3fd0cccccccccccd	P(E)
bayes.tsv	511	posterior_hex	3fd2492492492493	posterior
bayes.tsv	511	likelihood_ratio_hex	3fc1111111111111	rasio kemungkinan
bayes.tsv	512	evidence_hex	3fd3333333333334	P(E)
bayes.tsv	512	posterior_hex	3fd0000000000000	posterior
bayes.tsv	512	likelihood_ratio_hex	3fbc71c71c71c71d	rasio kemungkinan
bayes.tsv	513	evidence_hex	3fd4a3d70a3d70a4	P(E)
bayes.tsv	513	posterior_hex	3fcdc47711dc4772	posterior
bayes.tsv	513	likelihood_ratio_hex	3fb9dbcc48676f32	rasio kemungkinan
bayes.tsv	514	evidence_hex	3fc33b645a1cac09	P(E)
bayes.tsv	514	posterior_hex	3feff25e8ff92f48	posterior
bayes.tsv	514	likelihood_ratio_hex	4069000000000000	rasio kemungkinan
bayes.tsv	515	evidence_hex	3fc3d70a3d70a3d8	P(E)
